iteration,prob_high,du_count,count_high,parent_mean_high,parent_sd_high,parent_mean_low,parent_sd_low,pilot_du_count,pilot_ucl,action_level,pilot_ratio,count_pilot_ucl_exceeds,count_true_mean_exceeds,prop_pilot_ucl_exceeds,prop_true_mean_exceeds,a,b,match,match_desc
4,0.231293366,100,25,600,1800,100,300,23,345.1353472,4909.121266,0.070304914,0,0,0,0,1,1,4,Compliance - Correct
5,0.156185817,100,16,600,1800,100,300,82,452.013285,1614.477279,0.279975005,6,0,0.073170732,0,0,1,2,Not in Compliance - Error
6,0.086336486,100,7,600,1800,100,300,41,258.795654,678.0190104,0.381693802,2,4,0.048780488,0.04,0,0,1,Not in Compliance - Correct
7,0.053863885,100,9,600,1800,100,300,57,218.3230383,1104.717234,0.197627982,1,0,0.01754386,0,0,1,2,Not in Compliance - Error
8,0.170133839,100,18,600,1800,100,300,59,297.3692424,4147.032002,0.071706522,0,0,0,0,1,1,4,Compliance - Correct
9,0.060716207,100,3,600,1800,100,300,64,269.0833777,1637.426662,0.164333087,1,0,0.015625,0,0,1,2,Not in Compliance - Error
10,0.138936015,100,10,600,1800,100,300,30,390.434159,1209.667723,0.322761492,3,1,0.1,0.01,0,0,1,Not in Compliance - Correct
1,0.211485132,100,21,600,1800,100,300,44,563.2926,590.2390787,0.954346502,9,7,0.204545455,0.07,0,0,1,Not in Compliance - Correct
2,0.081933562,100,4,600,1800,100,300,11,474.4797588,2243.326473,0.211507226,1,0,0.090909091,0,0,1,2,Not in Compliance - Error
3,0.192408795,100,17,600,1800,100,300,74,360.5027264,5870.31687,0.061411119,0,0,0,0,1,1,4,Compliance - Correct
4,0.096647967,100,12,600,1800,100,300,34,511.8446015,1352.780461,0.378364869,3,0,0.088235294,0,0,1,2,Not in Compliance - Error
5,0.205245381,100,30,600,1800,100,300,35,534.9220286,3397.388831,0.157450929,1,0,0.028571429,0,0,1,2,Not in Compliance - Error
6,0.08380868,100,13,600,1800,100,300,37,1622.393736,3602.113361,0.450400521,1,0,0.027027027,0,0,1,2,Not in Compliance - Error
7,0.222455953,100,17,600,1800,100,300,68,340.4881979,1294.488501,0.263029141,3,0,0.044117647,0,0,1,2,Not in Compliance - Error
8,0.120944163,100,14,600,1800,100,300,38,1002.987865,4889.131181,0.205146442,2,0,0.052631579,0,0,1,2,Not in Compliance - Error
9,0.175930017,100,18,600,1800,100,300,22,848.9141265,5183.688327,0.163766429,1,0,0.045454545,0,0,1,2,Not in Compliance - Error
10,0.113125228,100,9,600,1800,100,300,44,327.4130806,5745.780138,0.056983225,0,0,0,0,1,1,4,Compliance - Correct
1,0.154667895,100,22,600,1800,100,300,62,459.4080972,1173.805091,0.39138363,6,0,0.096774194,0,0,1,2,Not in Compliance - Error
2,0.221688189,100,15,600,1800,100,300,44,525.8960266,4881.177528,0.107739582,1,0,0.022727273,0,0,1,2,Not in Compliance - Error
3,0.149738867,100,12,600,1800,100,300,86,373.2351308,2665.185396,0.140040964,2,0,0.023255814,0,0,1,2,Not in Compliance - Error
4,0.163605467,100,22,600,1800,100,300,86,704.6504901,5793.595119,0.121625774,2,0,0.023255814,0,0,1,2,Not in Compliance - Error
5,0.219008453,100,18,600,1800,100,300,56,528.769899,651.083096,0.812138884,14,9,0.25,0.09,0,0,1,Not in Compliance - Correct
6,0.232416033,100,23,600,1800,100,300,36,370.0868284,5024.318996,0.073659103,0,0,0,0,1,1,4,Compliance - Correct
7,0.077770838,100,3,600,1800,100,300,79,300.7453655,4903.146548,0.061337217,1,0,0.012658228,0,0,1,2,Not in Compliance - Error
8,0.152356065,100,10,600,1800,100,300,13,378.7638168,1916.467587,0.197636432,0,0,0,0,1,1,4,Compliance - Correct
9,0.219740829,100,15,600,1800,100,300,66,338.2300558,5312.350942,0.06366862,1,0,0.015151515,0,0,1,2,Not in Compliance - Error
10,0.117219688,100,13,600,1800,100,300,37,314.5115323,3809.163259,0.082567092,0,0,0,0,1,1,4,Compliance - Correct
1,0.139012968,100,8,600,1800,100,300,49,508.5737094,1382.540971,0.367854349,2,0,0.040816327,0,0,1,2,Not in Compliance - Error
2,0.105371194,100,15,600,1800,100,300,14,303.1047617,39.56257796,7.66140068,13,92,0.928571429,0.92,0,0,1,Not in Compliance - Correct
3,0.086182293,100,12,600,1800,100,300,89,275.7144787,1198.38408,0.23007188,4,0,0.04494382,0,0,1,2,Not in Compliance - Error
4,0.126584112,100,14,600,1800,100,300,36,617.22087,1003.992989,0.614766116,1,2,0.027777778,0.02,0,0,1,Not in Compliance - Correct
5,0.193844255,100,15,600,1800,100,300,55,397.6417656,2942.563519,0.135134471,2,0,0.036363636,0,0,1,2,Not in Compliance - Error
6,0.176922968,100,14,600,1800,100,300,52,351.9614464,2638.067374,0.133416398,1,0,0.019230769,0,0,1,2,Not in Compliance - Error
7,0.248877311,100,20,600,1800,100,300,69,726.5795839,2721.600665,0.266967742,3,0,0.043478261,0,0,1,2,Not in Compliance - Error
8,0.201963779,100,18,600,1800,100,300,28,396.4298878,333.2060235,1.189744062,6,14,0.214285714,0.14,0,0,1,Not in Compliance - Correct
9,0.063086169,100,10,600,1800,100,300,11,714.4693048,2415.322252,0.295807031,1,0,0.090909091,0,0,1,2,Not in Compliance - Error
10,0.090125576,100,10,600,1800,100,300,60,548.6020165,435.0800778,1.260921942,14,11,0.233333333,0.11,0,0,1,Not in Compliance - Correct
1,0.09748126,100,11,600,1800,100,300,68,484.3305156,2788.000136,0.173719689,2,0,0.029411765,0,0,1,2,Not in Compliance - Error
2,0.122888011,100,14,600,1800,100,300,48,413.3474606,1931.432967,0.214010772,3,1,0.0625,0.01,0,0,1,Not in Compliance - Correct
3,0.227802184,100,24,600,1800,100,300,68,1067.02742,5846.137739,0.182518351,3,0,0.044117647,0,0,1,2,Not in Compliance - Error
4,0.151478361,100,17,600,1800,100,300,17,376.511294,4989.515802,0.075460487,0,0,0,0,1,1,4,Compliance - Correct
5,0.243956773,100,16,600,1800,100,300,80,385.3287563,397.4738937,0.969444189,22,12,0.275,0.12,0,0,1,Not in Compliance - Correct
6,0.219091828,100,22,600,1800,100,300,75,1264.506545,5877.456951,0.215145182,2,0,0.026666667,0,0,1,2,Not in Compliance - Error
7,0.101952814,100,7,600,1800,100,300,79,389.9857212,2201.940475,0.17711002,2,0,0.025316456,0,0,1,2,Not in Compliance - Error
8,0.199866526,100,17,600,1800,100,300,65,406.6262701,828.1748852,0.490990825,8,0,0.123076923,0,0,1,2,Not in Compliance - Error
9,0.135880064,100,17,600,1800,100,300,58,395.1960627,2126.530798,0.185840743,2,0,0.034482759,0,0,1,2,Not in Compliance - Error
10,0.167114149,100,15,600,1800,100,300,48,310.7155693,1543.329896,0.201328031,1,0,0.020833333,0,0,1,2,Not in Compliance - Error
1,0.080342535,100,5,600,1800,100,300,58,334.3260201,1445.550244,0.231279419,2,1,0.034482759,0.01,0,0,1,Not in Compliance - Correct
2,0.13507183,100,14,600,1800,100,300,20,173.7206827,1211.844344,0.143352307,0,0,0,0,1,1,4,Compliance - Correct
3,0.230576804,100,31,600,1800,100,300,56,516.4145831,1594.437963,0.323885027,4,1,0.071428571,0.01,0,0,1,Not in Compliance - Correct
4,0.119702208,100,10,600,1800,100,300,73,672.4420809,973.1808899,0.690973372,8,1,0.109589041,0.01,0,0,1,Not in Compliance - Correct
5,0.206183542,100,23,600,1800,100,300,33,508.1369029,5066.631659,0.100290871,0,0,0,0,1,1,4,Compliance - Correct
6,0.083739862,100,2,600,1800,100,300,15,485.1094126,3138.760258,0.154554465,0,0,0,0,1,1,4,Compliance - Correct
7,0.097187301,100,8,600,1800,100,300,61,371.292897,3099.872194,0.11977684,1,0,0.016393443,0,0,1,2,Not in Compliance - Error
8,0.137388881,100,17,600,1800,100,300,53,470.9683191,3011.917285,0.156368278,2,0,0.037735849,0,0,1,2,Not in Compliance - Error
9,0.088432383,100,7,600,1800,100,300,72,295.7967039,2239.455091,0.132084231,0,0,0,0,1,1,4,Compliance - Correct
10,0.124496773,100,11,600,1800,100,300,43,331.002847,4983.29435,0.066422496,0,0,0,0,1,1,4,Compliance - Correct
1,0.173338827,100,16,600,1800,100,300,89,585.2057955,2875.812442,0.203492337,3,0,0.033707865,0,0,1,2,Not in Compliance - Error
2,0.070132643,100,5,600,1800,100,300,40,251.3246928,3879.506612,0.064782643,0,0,0,0,1,1,4,Compliance - Correct
3,0.197482063,100,14,600,1800,100,300,37,269.6376081,4913.492177,0.054876979,0,0,0,0,1,1,4,Compliance - Correct
4,0.16612623,100,13,600,1800,100,300,39,681.2745575,2829.494224,0.240776091,2,0,0.051282051,0,0,1,2,Not in Compliance - Error
5,0.217450374,100,23,600,1800,100,300,59,403.2420354,5165.180439,0.078069303,0,0,0,0,1,1,4,Compliance - Correct
6,0.23263589,100,25,600,1800,100,300,73,394.0670156,5850.587633,0.067355117,0,0,0,0,1,1,4,Compliance - Correct
7,0.13169993,100,10,600,1800,100,300,52,322.7169314,3469.440913,0.093016984,1,0,0.019230769,0,0,1,2,Not in Compliance - Error
8,0.160170061,100,14,600,1800,100,300,52,229.4113773,1089.34146,0.210596389,0,1,0,0.01,1,0,3,Compliance - Error
9,0.072227863,100,9,600,1800,100,300,83,440.7483948,1777.238634,0.247996182,5,0,0.060240964,0,0,1,2,Not in Compliance - Error
10,0.145013887,100,17,600,1800,100,300,88,577.2641286,311.1271031,1.855396469,22,14,0.25,0.14,0,0,1,Not in Compliance - Correct
1,0.21084439,100,18,600,1800,100,300,16,538.0219597,764.7900649,0.703489734,4,4,0.25,0.04,0,0,1,Not in Compliance - Correct
2,0.158239394,100,12,600,1800,100,300,28,699.76232,5419.160493,0.12912744,1,0,0.035714286,0,0,1,2,Not in Compliance - Error
3,0.120926056,100,11,600,1800,100,300,52,437.8628604,2013.212557,0.2174946,3,0,0.057692308,0,0,1,2,Not in Compliance - Error
4,0.12950307,100,11,600,1800,100,300,76,307.6792624,976.8840742,0.314959851,5,0,0.065789474,0,0,1,2,Not in Compliance - Error
5,0.178406495,100,25,600,1800,100,300,83,552.271307,1149.791421,0.480323037,9,3,0.108433735,0.03,0,0,1,Not in Compliance - Correct
6,0.103627277,100,11,600,1800,100,300,34,1072.757916,5856.228512,0.183182387,1,0,0.029411765,0,0,1,2,Not in Compliance - Error
7,0.240974268,100,25,600,1800,100,300,59,411.1566653,713.6501,0.576132008,15,7,0.254237288,0.07,0,0,1,Not in Compliance - Correct
8,0.054317008,100,7,600,1800,100,300,34,588.1663357,4442.352704,0.132399738,1,0,0.029411765,0,0,1,2,Not in Compliance - Error
9,0.166916186,100,12,600,1800,100,300,47,285.0089432,3105.360854,0.091779654,0,0,0,0,1,1,4,Compliance - Correct
10,0.146970585,100,16,600,1800,100,300,80,332.4248459,5111.103535,0.06503974,0,0,0,0,1,1,4,Compliance - Correct
1,0.092143049,100,3,600,1800,100,300,58,465.6895764,5723.45634,0.081365096,1,0,0.017241379,0,0,1,2,Not in Compliance - Error
2,0.241654486,100,36,600,1800,100,300,15,1074.484411,5004.63186,0.214697992,2,0,0.133333333,0,0,1,2,Not in Compliance - Error
3,0.173659913,100,19,600,1800,100,300,89,507.5924864,5671.092096,0.089505245,0,0,0,0,1,1,4,Compliance - Correct
4,0.074401749,100,9,600,1800,100,300,63,266.7918168,377.3707316,0.706975381,11,9,0.174603175,0.09,0,0,1,Not in Compliance - Correct
5,0.204077135,100,29,600,1800,100,300,56,333.1123343,4627.287954,0.071988676,0,0,0,0,1,1,4,Compliance - Correct
6,0.188858362,100,25,600,1800,100,300,68,626.4473903,5103.440516,0.122750013,2,0,0.029411765,0,0,1,2,Not in Compliance - Error
7,0.078208028,100,8,600,1800,100,300,51,380.2818153,2235.984253,0.170073566,0,0,0,0,1,1,4,Compliance - Correct
8,0.189411528,100,18,600,1800,100,300,80,374.5731484,5852.476352,0.064002505,1,0,0.0125,0,0,1,2,Not in Compliance - Error
9,0.132772523,100,11,600,1800,100,300,25,1082.876538,2553.667899,0.424047519,1,0,0.04,0,0,1,2,Not in Compliance - Error
10,0.07410845,100,7,600,1800,100,300,35,767.6991816,3494.090903,0.219713569,1,0,0.028571429,0,0,1,2,Not in Compliance - Error
1,0.134865587,100,17,600,1800,100,300,23,516.066378,4848.416362,0.106440194,0,0,0,0,1,1,4,Compliance - Correct
2,0.239422107,100,23,600,1800,100,300,72,682.394806,4482.127471,0.152247969,1,0,0.013888889,0,0,1,2,Not in Compliance - Error
3,0.156751522,100,16,600,1800,100,300,11,229.2674974,5337.006628,0.042958069,0,0,0,0,1,1,4,Compliance - Correct
4,0.180533074,100,13,600,1800,100,300,75,653.2791244,950.0354206,0.687636598,14,2,0.186666667,0.02,0,0,1,Not in Compliance - Correct
5,0.136764091,100,13,600,1800,100,300,32,366.6714897,4825.723355,0.0759827,0,0,0,0,1,1,4,Compliance - Correct
6,0.142024843,100,12,600,1800,100,300,11,826.2816867,5450.86975,0.151587127,1,0,0.090909091,0,0,1,2,Not in Compliance - Error
7,0.192680403,100,23,600,1800,100,300,34,1732.606073,4531.174611,0.382374599,3,0,0.088235294,0,0,1,2,Not in Compliance - Error
8,0.06628202,100,4,600,1800,100,300,76,313.5942269,3732.362951,0.084020292,0,0,0,0,1,1,4,Compliance - Correct
9,0.138744417,100,18,600,1800,100,300,41,796.4699122,3908.519207,0.203777919,2,0,0.048780488,0,0,1,2,Not in Compliance - Error
10,0.055695669,100,4,600,1800,100,300,78,348.8810169,627.371589,0.556099484,7,1,0.08974359,0.01,0,0,1,Not in Compliance - Correct
1,0.135031512,100,9,600,1800,100,300,48,453.5088974,5677.79788,0.079874083,1,0,0.020833333,0,0,1,2,Not in Compliance - Error
2,0.096588951,100,15,600,1800,100,300,80,400.912567,3382.888294,0.118511914,0,0,0,0,1,1,4,Compliance - Correct
3,0.140458878,100,16,600,1800,100,300,32,612.7696491,5292.274359,0.115785692,0,0,0,0,1,1,4,Compliance - Correct
4,0.202524093,100,21,600,1800,100,300,67,646.1428829,5526.49426,0.116917317,1,0,0.014925373,0,0,1,2,Not in Compliance - Error
5,0.204169297,100,28,600,1800,100,300,62,465.5874496,3945.038211,0.118018489,0,0,0,0,1,1,4,Compliance - Correct
6,0.168508065,100,15,600,1800,100,300,61,280.4872552,591.970061,0.473820002,8,3,0.131147541,0.03,0,0,1,Not in Compliance - Correct
7,0.20045911,100,22,600,1800,100,300,83,492.0700455,4045.403516,0.121636826,3,0,0.036144578,0,0,1,2,Not in Compliance - Error
8,0.246934231,100,25,600,1800,100,300,23,696.1263072,40.84529149,17.04300011,21,94,0.913043478,0.94,0,0,1,Not in Compliance - Correct
9,0.167509161,100,17,600,1800,100,300,38,490.6071295,3405.575331,0.144059985,2,0,0.052631579,0,0,1,2,Not in Compliance - Error
10,0.134234224,100,17,600,1800,100,300,42,278.6781318,2312.941803,0.120486443,1,0,0.023809524,0,0,1,2,Not in Compliance - Error
1,0.218479233,100,18,600,1800,100,300,87,483.7053297,3051.02776,0.158538489,2,0,0.022988506,0,0,1,2,Not in Compliance - Error
2,0.063724456,100,8,600,1800,100,300,41,569.1279835,2677.312973,0.21257432,1,0,0.024390244,0,0,1,2,Not in Compliance - Error
3,0.147487477,100,10,600,1800,100,300,21,333.8209689,4599.666436,0.072575039,0,0,0,0,1,1,4,Compliance - Correct
4,0.141611119,100,12,600,1800,100,300,21,157.9003516,2965.775001,0.05324084,0,0,0,0,1,1,4,Compliance - Correct
5,0.135085838,100,16,600,1800,100,300,35,349.4643617,2869.490124,0.121786222,0,0,0,0,1,1,4,Compliance - Correct
6,0.087036967,100,10,600,1800,100,300,79,247.2538891,4924.103029,0.05021298,0,0,0,0,1,1,4,Compliance - Correct
7,0.095827551,100,8,600,1800,100,300,88,299.1081458,5882.434097,0.050847683,0,0,0,0,1,1,4,Compliance - Correct
8,0.146969633,100,11,600,1800,100,300,62,329.7166376,2434.743562,0.135421505,1,0,0.016129032,0,0,1,2,Not in Compliance - Error
9,0.153430582,100,18,600,1800,100,300,90,554.1115461,5935.130104,0.093361314,2,0,0.022222222,0,0,1,2,Not in Compliance - Error
10,0.175193273,100,17,600,1800,100,300,18,372.7125961,5890.812726,0.063270149,0,0,0,0,1,1,4,Compliance - Correct
1,0.103691186,100,10,600,1800,100,300,83,2832.449012,5335.547121,0.530863836,3,0,0.036144578,0,0,1,2,Not in Compliance - Error
2,0.179004893,100,12,600,1800,100,300,82,327.2978633,278.27852,1.176152092,23,11,0.280487805,0.11,0,0,1,Not in Compliance - Correct
3,0.135231601,100,18,600,1800,100,300,23,470.7480164,4319.244676,0.108988504,0,0,0,0,1,1,4,Compliance - Correct
4,0.210248111,100,23,600,1800,100,300,80,669.7925158,2586.194285,0.258987702,3,0,0.0375,0,0,1,2,Not in Compliance - Error
5,0.134478459,100,13,600,1800,100,300,17,156.4684955,1712.037234,0.091393162,0,0,0,0,1,1,4,Compliance - Correct
6,0.063995282,100,6,600,1800,100,300,11,535.6034246,3095.998569,0.172998602,0,0,0,0,1,1,4,Compliance - Correct
7,0.137777181,100,9,600,1800,100,300,84,363.3081059,4579.33764,0.079336388,0,0,0,0,1,1,4,Compliance - Correct
8,0.204436054,100,22,600,1800,100,300,80,603.6294675,2476.327379,0.243759962,3,0,0.0375,0,0,1,2,Not in Compliance - Error
9,0.144927901,100,8,600,1800,100,300,43,239.6501159,3407.8963,0.070322009,0,0,0,0,1,1,4,Compliance - Correct
10,0.162189437,100,11,600,1800,100,300,74,423.0213112,3347.392202,0.126373393,1,0,0.013513514,0,0,1,2,Not in Compliance - Error
1,0.077604084,100,9,600,1800,100,300,16,261.9026594,5296.727227,0.049446129,0,0,0,0,1,1,4,Compliance - Correct
2,0.11863484,100,15,600,1800,100,300,76,458.7551897,4151.956728,0.110491322,1,0,0.013157895,0,0,1,2,Not in Compliance - Error
3,0.172540369,100,22,600,1800,100,300,20,423.0018081,4752.557077,0.089005098,0,0,0,0,1,1,4,Compliance - Correct
4,0.153570326,100,13,600,1800,100,300,80,337.9237549,5480.476661,0.061659556,0,0,0,0,1,1,4,Compliance - Correct
5,0.137182671,100,15,600,1800,100,300,40,376.3798833,4837.353358,0.077806986,0,0,0,0,1,1,4,Compliance - Correct
6,0.135214115,100,11,600,1800,100,300,19,338.6763408,2835.507367,0.119441178,0,0,0,0,1,1,4,Compliance - Correct
7,0.160484201,100,23,600,1800,100,300,11,885.9014781,5338.944891,0.165931939,1,0,0.090909091,0,0,1,2,Not in Compliance - Error
8,0.210664323,100,20,600,1800,100,300,60,642.1422584,5434.902474,0.11815157,1,0,0.016666667,0,0,1,2,Not in Compliance - Error
9,0.122764144,100,8,600,1800,100,300,63,398.4316189,2796.587756,0.14247063,3,1,0.047619048,0.01,0,0,1,Not in Compliance - Correct
10,0.24365825,100,25,600,1800,100,300,58,698.8180789,2519.045727,0.277413812,3,0,0.051724138,0,0,1,2,Not in Compliance - Error
1,0.112144613,100,19,600,1800,100,300,24,607.1772716,5636.411431,0.107724086,1,0,0.041666667,0,0,1,2,Not in Compliance - Error
2,0.21951976,100,25,600,1800,100,300,61,597.8540874,5608.062755,0.106606169,2,0,0.032786885,0,0,1,2,Not in Compliance - Error
3,0.239120416,100,26,600,1800,100,300,72,414.6486815,4034.662723,0.102771585,1,0,0.013888889,0,0,1,2,Not in Compliance - Error
4,0.093356429,100,7,600,1800,100,300,48,208.0550134,3161.326237,0.065812573,0,0,0,0,1,1,4,Compliance - Correct
5,0.139123023,100,12,600,1800,100,300,87,433.8660035,1790.527661,0.242311813,5,0,0.057471264,0,0,1,2,Not in Compliance - Error
6,0.178213513,100,22,600,1800,100,300,68,732.1383605,2323.919562,0.315044622,6,0,0.088235294,0,0,1,2,Not in Compliance - Error
7,0.173918549,100,15,600,1800,100,300,40,373.4512191,2485.045811,0.15027941,1,0,0.025,0,0,1,2,Not in Compliance - Error
8,0.211694661,100,22,600,1800,100,300,30,303.83443,470.5110289,0.645754109,5,10,0.166666667,0.1,0,0,1,Not in Compliance - Correct
9,0.173976071,100,16,600,1800,100,300,64,298.4819266,5960.102666,0.050079998,0,0,0,0,1,1,4,Compliance - Correct
10,0.098299601,100,9,600,1800,100,300,26,373.2888198,3779.4262,0.098768649,0,0,0,0,1,1,4,Compliance - Correct
1,0.185053932,100,22,600,1800,100,300,82,901.7381996,731.7633648,1.232281149,9,3,0.109756098,0.03,0,0,1,Not in Compliance - Correct
2,0.056449238,100,7,600,1800,100,300,64,299.2163358,5615.417595,0.053284788,0,0,0,0,1,1,4,Compliance - Correct
3,0.06474225,100,7,600,1800,100,300,14,218.414979,3574.474908,0.061104074,0,0,0,0,1,1,4,Compliance - Correct
4,0.063467642,100,5,600,1800,100,300,81,276.6572267,567.5045949,0.487497774,9,1,0.111111111,0.01,0,0,1,Not in Compliance - Correct
5,0.064045816,100,6,600,1800,100,300,15,264.4443857,5877.265767,0.044994458,0,0,0,0,1,1,4,Compliance - Correct
6,0.097192801,100,7,600,1800,100,300,24,298.6537304,1045.553004,0.285641884,1,0,0.041666667,0,0,1,2,Not in Compliance - Error
7,0.076822497,100,4,600,1800,100,300,15,208.9878457,5267.722296,0.039673285,0,0,0,0,1,1,4,Compliance - Correct
8,0.230899179,100,31,600,1800,100,300,33,540.0572043,318.6055376,1.695065341,12,22,0.363636364,0.22,0,0,1,Not in Compliance - Correct
9,0.178180914,100,17,600,1800,100,300,16,634.3446778,4686.33853,0.135360404,1,0,0.0625,0,0,1,2,Not in Compliance - Error
10,0.139473554,100,14,600,1800,100,300,18,339.5484934,446.4389602,0.760570926,1,4,0.055555556,0.04,0,0,1,Not in Compliance - Correct
1,0.102932076,100,16,600,1800,100,300,64,356.8013944,3867.502284,0.092256285,0,0,0,0,1,1,4,Compliance - Correct
2,0.102673843,100,11,600,1800,100,300,36,633.7870855,5770.415007,0.109833883,0,1,0,0.01,1,0,3,Compliance - Error
3,0.111592013,100,8,600,1800,100,300,20,193.5274458,3731.596181,0.05186184,0,0,0,0,1,1,4,Compliance - Correct
4,0.096976078,100,9,600,1800,100,300,31,536.387235,2481.663426,0.216140202,1,0,0.032258065,0,0,1,2,Not in Compliance - Error
5,0.080297765,100,9,600,1800,100,300,87,363.42107,1174.049462,0.30954494,6,0,0.068965517,0,0,1,2,Not in Compliance - Error
6,0.231998848,100,30,600,1800,100,300,42,591.2540012,5617.668374,0.105249004,1,0,0.023809524,0,0,1,2,Not in Compliance - Error
7,0.079369722,100,5,600,1800,100,300,48,302.1161757,3807.723072,0.079343001,0,0,0,0,1,1,4,Compliance - Correct
8,0.057333038,100,3,600,1800,100,300,84,263.9836766,170.8489082,1.545129432,37,11,0.44047619,0.11,0,0,1,Not in Compliance - Correct
9,0.12115656,100,8,600,1800,100,300,54,594.9663908,4643.630847,0.128125256,1,0,0.018518519,0,0,1,2,Not in Compliance - Error
10,0.187552365,100,23,600,1800,100,300,17,387.1246129,1019.037803,0.379892298,1,3,0.058823529,0.03,0,0,1,Not in Compliance - Correct
1,0.058559564,100,7,600,1800,100,300,16,207.0106519,2183.687918,0.094798643,0,0,0,0,1,1,4,Compliance - Correct
2,0.16136198,100,13,600,1800,100,300,22,361.4400368,689.836256,0.523950479,1,3,0.045454545,0.03,0,0,1,Not in Compliance - Correct
3,0.161182915,100,18,600,1800,100,300,65,460.4167292,4862.635868,0.094684599,1,0,0.015384615,0,0,1,2,Not in Compliance - Error
4,0.216478176,100,15,600,1800,100,300,27,262.9401027,1204.132243,0.218364805,0,1,0,0.01,1,0,3,Compliance - Error
5,0.156414067,100,14,600,1800,100,300,43,250.2661108,3841.744145,0.065143878,0,0,0,0,1,1,4,Compliance - Correct
6,0.170515063,100,14,600,1800,100,300,46,535.2804295,5752.848177,0.09304616,0,0,0,0,1,1,4,Compliance - Correct
7,0.17945198,100,13,600,1800,100,300,31,497.5051308,1082.393873,0.459634097,2,0,0.064516129,0,0,1,2,Not in Compliance - Error
8,0.10355791,100,12,600,1800,100,300,79,347.2699407,5835.636247,0.059508497,0,0,0,0,1,1,4,Compliance - Correct
9,0.078556246,100,8,600,1800,100,300,77,599.0831251,1884.965968,0.317821719,3,0,0.038961039,0,0,1,2,Not in Compliance - Error
10,0.093326025,100,7,600,1800,100,300,64,218.932954,3928.320294,0.055731951,0,0,0,0,1,1,4,Compliance - Correct
1,0.206552553,100,14,600,1800,100,300,74,477.1428701,4131.42133,0.115491215,1,0,0.013513514,0,0,1,2,Not in Compliance - Error
2,0.135661397,100,19,600,1800,100,300,36,433.3284247,1980.188978,0.218831854,1,0,0.027777778,0,0,1,2,Not in Compliance - Error
3,0.055439791,100,11,600,1800,100,300,80,577.846145,5465.130092,0.105733283,1,0,0.0125,0,0,1,2,Not in Compliance - Error
4,0.196333159,100,26,600,1800,100,300,48,850.5277628,2615.013881,0.325247896,2,0,0.041666667,0,0,1,2,Not in Compliance - Error
5,0.055623998,100,8,600,1800,100,300,51,476.4655536,2113.160411,0.225475336,2,0,0.039215686,0,0,1,2,Not in Compliance - Error
6,0.086254187,100,9,600,1800,100,300,59,437.1319679,124.0239672,3.524576563,32,26,0.542372881,0.26,0,0,1,Not in Compliance - Correct
7,0.150224611,100,11,600,1800,100,300,51,315.0463656,1091.381831,0.288667409,2,0,0.039215686,0,0,1,2,Not in Compliance - Error
8,0.086019797,100,6,600,1800,100,300,17,318.7994168,5683.21478,0.056094909,0,0,0,0,1,1,4,Compliance - Correct
9,0.231058006,100,21,600,1800,100,300,58,856.6162436,5909.286893,0.144961018,2,0,0.034482759,0,0,1,2,Not in Compliance - Error
10,0.24520987,100,18,600,1800,100,300,41,422.0433207,3095.630811,0.13633516,0,0,0,0,1,1,4,Compliance - Correct
1,0.177223211,100,20,600,1800,100,300,55,1035.597388,448.6438088,2.308284139,13,10,0.236363636,0.1,0,0,1,Not in Compliance - Correct
2,0.069140718,100,8,600,1800,100,300,69,658.2543337,4424.656846,0.148769578,3,0,0.043478261,0,0,1,2,Not in Compliance - Error
3,0.194689787,100,18,600,1800,100,300,16,183.9194362,3890.477077,0.047274263,0,0,0,0,1,1,4,Compliance - Correct
4,0.156997617,100,10,600,1800,100,300,15,802.0156282,5427.759104,0.147761832,0,0,0,0,1,1,4,Compliance - Correct
5,0.111329582,100,17,600,1800,100,300,40,318.9207744,3473.417271,0.091817582,0,0,0,0,1,1,4,Compliance - Correct
6,0.056624618,100,6,600,1800,100,300,78,464.6847715,3384.432854,0.137300633,1,0,0.012820513,0,0,1,2,Not in Compliance - Error
7,0.203986906,100,20,600,1800,100,300,37,305.9961898,3018.422727,0.101376188,0,0,0,0,1,1,4,Compliance - Correct
8,0.243929914,100,20,600,1800,100,300,84,1003.731106,3552.795145,0.282518711,5,0,0.05952381,0,0,1,2,Not in Compliance - Error
9,0.142222669,100,22,600,1800,100,300,23,576.8712117,1878.698579,0.307058949,1,0,0.043478261,0,0,1,2,Not in Compliance - Error
10,0.11719262,100,12,600,1800,100,300,77,344.3513244,406.6403705,0.846820309,12,6,0.155844156,0.06,0,0,1,Not in Compliance - Correct
1,0.063532954,100,7,600,1800,100,300,68,347.187979,1006.211155,0.345044852,6,0,0.088235294,0,0,1,2,Not in Compliance - Error
2,0.178673195,100,18,600,1800,100,300,87,593.0074957,1202.129228,0.493297627,12,2,0.137931034,0.02,0,0,1,Not in Compliance - Correct
3,0.088955576,100,7,600,1800,100,300,26,210.3515631,2888.334817,0.072827971,0,0,0,0,1,1,4,Compliance - Correct
4,0.174509252,100,13,600,1800,100,300,36,430.7562508,2702.563545,0.159388019,1,1,0.027777778,0.01,0,0,1,Not in Compliance - Correct
5,0.091670744,100,11,600,1800,100,300,54,369.827034,4772.048884,0.077498585,1,0,0.018518519,0,0,1,2,Not in Compliance - Error
6,0.188044007,100,16,600,1800,100,300,89,335.219226,5563.942007,0.060248512,0,0,0,0,1,1,4,Compliance - Correct
